YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Type,Total,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategoryId1,StratificationID1,data_StratificationCategory
2020,2020,NJ,New Jersey,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(40.130570048, -74.273691288)",0,BF2,Q009,VALUE,34,OVR,OVERALL,Total
2020,2020,NM,New Mexico,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(34.520880952, -106.240580985)",0,BF2,Q009,VALUE,35,OVR,OVERALL,Total
2020,2020,NY,New York,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(42.827001032, -75.543970427)",0,BF2,Q009,VALUE,36,OVR,OVERALL,Total
2020,2020,NC,North Carolina,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(35.466220975, -79.159250463)",0,BF2,Q009,VALUE,37,OVR,OVERALL,Total
2020,2020,ND,North Dakota,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(47.475319779, -100.118421049)",0,BF2,Q009,VALUE,38,OVR,OVERALL,Total
2020,2020,OH,Ohio,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(40.060210141, -82.404260056)",0,BF2,Q009,VALUE,39,OVR,OVERALL,Total
2020,2020,OK,Oklahoma,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(35.472031356, -97.521070214)",0,BF2,Q009,VALUE,40,OVR,OVERALL,Total
2020,2020,OR,Oregon,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(44.567449424, -120.155031326)",0,BF2,Q009,VALUE,41,OVR,OVERALL,Total
2020,2020,PA,Pennsylvania,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(40.793730152, -77.860700294)",0,BF2,Q009,VALUE,42,OVR,OVERALL,Total
2020,2020,PR,Puerto Rico,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(18.220833, -66.590149)",0,BF2,Q009,VALUE,72,OVR,OVERALL,Total
2020,2020,RI,Rhode Island,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(41.708280193, -71.522470314)",0,BF2,Q009,VALUE,44,OVR,OVERALL,Total
2020,2020,SC,South Carolina,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(33.998821303, -81.045371207)",0,BF2,Q009,VALUE,45,OVR,OVERALL,Total
2020,2020,SD,South Dakota,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(44.353130053, -100.373530637)",0,BF2,Q009,VALUE,46,OVR,OVERALL,Total
2020,2020,TN,Tennessee,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(35.68094058, -85.774490914)",0,BF2,Q009,VALUE,47,OVR,OVERALL,Total
2020,2020,TX,Texas,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(31.827240407, -99.426770206)",0,BF2,Q009,VALUE,48,OVR,OVERALL,Total
2020,2020,UT,Utah,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(39.360700171, -111.587130635)",0,BF2,Q009,VALUE,49,OVR,OVERALL,Total
2020,2020,VT,Vermont,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(43.625381239, -72.517640791)",0,BF2,Q009,VALUE,50,OVR,OVERALL,Total
2020,2020,VA,Virginia,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(37.542680674, -78.457890463)",0,BF2,Q009,VALUE,51,OVR,OVERALL,Total
2020,2020,WA,Washington,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(47.522278629, -120.47001079)",0,BF2,Q009,VALUE,53,OVR,OVERALL,Total
2020,2020,WV,West Virginia,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(38.665510202, -80.712640135)",0,BF2,Q009,VALUE,54,OVR,OVERALL,Total
2020,2020,WI,Wisconsin,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(44.393191174, -89.816370742)",0,BF2,Q009,VALUE,55,OVR,OVERALL,Total
2020,2020,WY,Wyoming,CDC Maternity Practices in Infant Nutrition and Care Survey,Breastfeeding,Breastfeeding - Environmental or Policy Supports,Average Maternity Practice in Infant Nutrition and Care (mPINC) score among hospitals and birthing facilities,Value,Total,"(43.235541343, -108.109830353)",0,BF2,Q009,VALUE,56,OVR,OVERALL,Total
2020,2020,AL,Alabama,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(32.84057112200048, -86.63186076199969)",0,BF2,Q016,VALUE,1,OVR,OVERALL,Total
2020,2020,AK,Alaska,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(64.84507995700051, -147.72205903599973)",0,BF2,Q016,VALUE,2,OVR,OVERALL,Total
2020,2020,AZ,Arizona,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(34.865970280000454, -111.76381127699972)",0,BF2,Q016,VALUE,4,OVR,OVERALL,Total
2020,2020,AR,Arkansas,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(34.74865012400045, -92.27449074299966)",0,BF2,Q016,VALUE,5,OVR,OVERALL,Total
2020,2020,CA,California,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(37.63864012300047, -120.99999953799971)",0,BF2,Q016,VALUE,6,OVR,OVERALL,Total
2020,2020,CO,Colorado,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(38.843840757000464, -106.13361092099967)",0,BF2,Q016,VALUE,8,OVR,OVERALL,Total
2020,2020,CT,Connecticut,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(41.56266102000046, -72.64984095199964)",0,BF2,Q016,VALUE,9,OVR,OVERALL,Total
2020,2020,DE,Delaware,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(39.008830667000495, -75.57774116799965)",0,BF2,Q016,VALUE,10,OVR,OVERALL,Total
2020,2020,DC,District of Columbia,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(38.89037138500049, -77.03196112699965)",0,BF2,Q016,VALUE,11,OVR,OVERALL,Total
2020,2020,FL,Florida,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(28.932040377000476, -81.92896053899966)",0,BF2,Q016,VALUE,12,OVR,OVERALL,Total
2020,2020,GA,Georgia,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(32.83968109300048, -83.62758034599966)",0,BF2,Q016,VALUE,13,OVR,OVERALL,Total
2020,2020,GU,Guam,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(13.444304, 144.793731)",0,BF2,Q016,VALUE,66,OVR,OVERALL,Total
2020,2020,HI,Hawaii,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(21.304850435000446, -157.85774940299973)",0,BF2,Q016,VALUE,15,OVR,OVERALL,Total
2020,2020,ID,Idaho,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(43.682630005000476, -114.3637300419997)",0,BF2,Q016,VALUE,16,OVR,OVERALL,Total
2020,2020,IL,Illinois,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(40.48501028300046, -88.99771017799969)",0,BF2,Q016,VALUE,17,OVR,OVERALL,Total
2020,2020,IN,Indiana,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(39.766910452000445, -86.14996019399968)",0,BF2,Q016,VALUE,18,OVR,OVERALL,Total
2020,2020,IA,Iowa,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(42.46940091300047, -93.81649055599968)",0,BF2,Q016,VALUE,19,OVR,OVERALL,Total
2020,2020,KS,Kansas,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(38.34774030000045, -98.20078122699965)",0,BF2,Q016,VALUE,20,OVR,OVERALL,Total
2020,2020,KY,Kentucky,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(37.645970271000465, -84.77497104799966)",0,BF2,Q016,VALUE,21,OVR,OVERALL,Total
2020,2020,LA,Louisiana,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(31.31266064400046, -92.44568007099969)",0,BF2,Q016,VALUE,22,OVR,OVERALL,Total
2020,2020,ME,Maine,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(45.254228894000505, -68.98503133599962)",0,BF2,Q016,VALUE,23,OVR,OVERALL,Total
2020,2020,MD,Maryland,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(39.29058096400047, -76.60926011099963)",0,BF2,Q016,VALUE,24,OVR,OVERALL,Total
2020,2020,MA,Massachusetts,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(42.27687047000046, -72.08269067499964)",0,BF2,Q016,VALUE,25,OVR,OVERALL,Total
2020,2020,MI,Michigan,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(44.6613195430005, -84.71439026999968)",0,BF2,Q016,VALUE,26,OVR,OVERALL,Total
2020,2020,MN,Minnesota,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(46.35564873600049, -94.79420050299967)",0,BF2,Q016,VALUE,27,OVR,OVERALL,Total
2020,2020,MS,Mississippi,Breastfeeding Surveillance Sources,Breastfeeding,Breastfeeding - Environmental or Policy Supports,"Percent of live births occurring at facilities designated as ""baby friendly"" by the Baby Friendly Hospital Initiative (BFHI)",Value,Total,"(32.745510099000455, -89.53803082499968)",0,BF2,Q016,VALUE,28,OVR,OVERALL,Total
